index,item
241214,http://www.wikidata.org/entity/Q99669508
174168,http://www.wikidata.org/entity/Q54965590
761100,http://www.wikidata.org/entity/Q139408102
731434,http://www.wikidata.org/entity/Q118950911
428007,http://www.wikidata.org/entity/Q1368725
427927,http://www.wikidata.org/entity/Q5572920
239208,http://www.wikidata.org/entity/Q96133126
333838,http://www.wikidata.org/entity/Q122143421
652230,http://www.wikidata.org/entity/Q30282762
56602,http://www.wikidata.org/entity/Q41428281
500599,http://www.wikidata.org/entity/Q111864629
387925,http://www.wikidata.org/entity/Q106878498
405415,http://www.wikidata.org/entity/Q10287441
527881,http://www.wikidata.org/entity/Q7633968
388856,http://www.wikidata.org/entity/Q11402167
237947,http://www.wikidata.org/entity/Q2269257
572265,http://www.wikidata.org/entity/Q11380121
424670,http://www.wikidata.org/entity/Q111388534
309783,http://www.wikidata.org/entity/Q111051960
472000,http://www.wikidata.org/entity/Q111413307
632239,http://www.wikidata.org/entity/Q25471361
743489,http://www.wikidata.org/entity/Q130262041
213848,http://www.wikidata.org/entity/Q26428414
63210,http://www.wikidata.org/entity/Q103135630
610811,http://www.wikidata.org/entity/Q2505515
547933,http://www.wikidata.org/entity/Q10882814
537068,http://www.wikidata.org/entity/Q111998401
221612,http://www.wikidata.org/entity/Q136298050
212320,http://www.wikidata.org/entity/Q74433663
139833,http://www.wikidata.org/entity/Q17214848
572965,http://www.wikidata.org/entity/Q11391316
519741,http://www.wikidata.org/entity/Q111877666
676824,http://www.wikidata.org/entity/Q50040018
398792,http://www.wikidata.org/entity/Q41255384
93390,http://www.wikidata.org/entity/Q4063613
524149,http://www.wikidata.org/entity/Q7411048
114311,http://www.wikidata.org/entity/Q111116832
573904,http://www.wikidata.org/entity/Q11405285
691235,http://www.wikidata.org/entity/Q112998051
440393,http://www.wikidata.org/entity/Q1854757
15117,http://www.wikidata.org/entity/Q115380090
738666,http://www.wikidata.org/entity/Q124845749
703531,http://www.wikidata.org/entity/Q101583498
299785,http://www.wikidata.org/entity/Q110941883
600439,http://www.wikidata.org/entity/Q15736605
722253,http://www.wikidata.org/entity/Q113464858
764966,http://www.wikidata.org/entity/Q140132178
155072,http://www.wikidata.org/entity/Q43097198
308108,http://www.wikidata.org/entity/Q140033349
722705,http://www.wikidata.org/entity/Q113465439
613454,http://www.wikidata.org/entity/Q17515594
108141,http://www.wikidata.org/entity/Q10380001
213949,http://www.wikidata.org/entity/Q67809428
717979,http://www.wikidata.org/entity/Q110069487
446753,http://www.wikidata.org/entity/Q111400402
584074,http://www.wikidata.org/entity/Q115795758
312957,http://www.wikidata.org/entity/Q111052540
513745,http://www.wikidata.org/entity/Q6952813
264794,http://www.wikidata.org/entity/Q102326925
175152,http://www.wikidata.org/entity/Q111124101
396452,http://www.wikidata.org/entity/Q37983875
14255,http://www.wikidata.org/entity/Q112960426
606177,http://www.wikidata.org/entity/Q61942325
339186,http://www.wikidata.org/entity/Q135519832
586079,http://www.wikidata.org/entity/Q115969687
409490,http://www.wikidata.org/entity/Q6090478
496736,http://www.wikidata.org/entity/Q5452774
217010,http://www.wikidata.org/entity/Q67810741
15667,http://www.wikidata.org/entity/Q31200085
102814,http://www.wikidata.org/entity/Q42538636
628418,http://www.wikidata.org/entity/Q24049569
575174,http://www.wikidata.org/entity/Q112023143
273509,http://www.wikidata.org/entity/Q106708550
686801,http://www.wikidata.org/entity/Q55864600
100537,http://www.wikidata.org/entity/Q8034217
95414,http://www.wikidata.org/entity/Q4213614
218102,http://www.wikidata.org/entity/Q123400133
