index,item
734921,http://www.wikidata.org/entity/Q111177384
164490,http://www.wikidata.org/entity/Q5301738
917485,http://www.wikidata.org/entity/Q138170247
453677,http://www.wikidata.org/entity/Q26179150
921694,http://www.wikidata.org/entity/Q138759252
105863,http://www.wikidata.org/entity/Q2905728
562418,http://www.wikidata.org/entity/Q62105285
580562,http://www.wikidata.org/entity/Q63997698
116120,http://www.wikidata.org/entity/Q3189893
584118,http://www.wikidata.org/entity/Q63999049
541203,http://www.wikidata.org/entity/Q55955724
275724,http://www.wikidata.org/entity/Q11177735
137471,http://www.wikidata.org/entity/Q4112776
648217,http://www.wikidata.org/entity/Q91964869
833756,http://www.wikidata.org/entity/Q124099912
643982,http://www.wikidata.org/entity/Q92190486
11859,http://www.wikidata.org/entity/Q266078
368825,http://www.wikidata.org/entity/Q16730702
635817,http://www.wikidata.org/entity/Q84081991
59270,http://www.wikidata.org/entity/Q1412191
375435,http://www.wikidata.org/entity/Q16923448
708968,http://www.wikidata.org/entity/Q107552370
1397,http://www.wikidata.org/entity/Q58174
916967,http://www.wikidata.org/entity/Q138354061
168686,http://www.wikidata.org/entity/Q5486540
120798,http://www.wikidata.org/entity/Q3293022
350116,http://www.wikidata.org/entity/Q16148865
837638,http://www.wikidata.org/entity/Q124293472
804918,http://www.wikidata.org/entity/Q123867001
407361,http://www.wikidata.org/entity/Q19614735
439299,http://www.wikidata.org/entity/Q23728785
789172,http://www.wikidata.org/entity/Q120763211
691932,http://www.wikidata.org/entity/Q105749366
255261,http://www.wikidata.org/entity/Q9443696
58244,http://www.wikidata.org/entity/Q1405841
302709,http://www.wikidata.org/entity/Q12328651
496942,http://www.wikidata.org/entity/Q31314135
183410,http://www.wikidata.org/entity/Q5806748
455407,http://www.wikidata.org/entity/Q26289033
846642,http://www.wikidata.org/entity/Q127471904
1539,http://www.wikidata.org/entity/Q57295
528449,http://www.wikidata.org/entity/Q51885505
753577,http://www.wikidata.org/entity/Q112133278
472570,http://www.wikidata.org/entity/Q28780115
355802,http://www.wikidata.org/entity/Q16220074
324248,http://www.wikidata.org/entity/Q14115179
560187,http://www.wikidata.org/entity/Q61881404
686049,http://www.wikidata.org/entity/Q104535496
27425,http://www.wikidata.org/entity/Q578338
438103,http://www.wikidata.org/entity/Q23290694
172802,http://www.wikidata.org/entity/Q5496965
420127,http://www.wikidata.org/entity/Q20483276
818608,http://www.wikidata.org/entity/Q123883078
123740,http://www.wikidata.org/entity/Q3379228
749371,http://www.wikidata.org/entity/Q111543225
164182,http://www.wikidata.org/entity/Q5272614
729504,http://www.wikidata.org/entity/Q110622391
354307,http://www.wikidata.org/entity/Q16186574
533619,http://www.wikidata.org/entity/Q54293139
891716,http://www.wikidata.org/entity/Q137676441
